Car-Type,Gates,Gate-Name,Year of Timestamp,Month of Timestamp,Weekday of Timestamp,Hour of Timestamp,Count of Car-Id
3,General Gates,general-gate5,2016,April,Thursday,0,2
3,General Gates,general-gate5,2016,April,Friday,20,1
3,General Gates,general-gate5,2016,April,Friday,16,2
3,General Gates,general-gate5,2016,April,Friday,10,1
3,General Gates,general-gate5,2016,April,Friday,6,1
3,General Gates,general-gate5,2016,April,Friday,5,1
3,General Gates,general-gate5,2016,April,Saturday,23,1
3,General Gates,general-gate5,2016,April,Saturday,7,2
3,General Gates,general-gate5,2016,April,Saturday,3,1
3,General Gates,general-gate5,2016,May,Sunday,20,1
3,General Gates,general-gate5,2016,May,Sunday,14,1
3,General Gates,general-gate5,2016,May,Sunday,13,4
3,General Gates,general-gate5,2016,May,Sunday,12,2
3,General Gates,general-gate5,2016,May,Sunday,11,3
3,General Gates,general-gate5,2016,May,Monday,23,1
3,General Gates,general-gate5,2016,May,Monday,21,1
3,General Gates,general-gate5,2016,May,Monday,16,1
3,General Gates,general-gate5,2016,May,Monday,13,1
3,General Gates,general-gate5,2016,May,Monday,12,3
3,General Gates,general-gate5,2016,May,Monday,6,1
3,General Gates,general-gate5,2016,May,Monday,0,1
3,General Gates,general-gate5,2016,May,Tuesday,22,2
3,General Gates,general-gate5,2016,May,Tuesday,20,1
3,General Gates,general-gate5,2016,May,Tuesday,16,1
3,General Gates,general-gate5,2016,May,Tuesday,12,2
3,General Gates,general-gate5,2016,May,Tuesday,10,3
3,General Gates,general-gate5,2016,May,Tuesday,8,1
3,General Gates,general-gate5,2016,May,Tuesday,7,1
3,General Gates,general-gate5,2016,May,Tuesday,2,2
3,General Gates,general-gate5,2016,May,Wednesday,12,1
3,General Gates,general-gate5,2016,May,Wednesday,7,2
3,General Gates,general-gate5,2016,May,Wednesday,4,1
3,General Gates,general-gate5,2016,May,Thursday,22,1
3,General Gates,general-gate5,2016,May,Thursday,16,1
3,General Gates,general-gate5,2016,May,Thursday,11,1
3,General Gates,general-gate5,2016,May,Friday,22,2
3,General Gates,general-gate5,2016,May,Friday,17,1
3,General Gates,general-gate5,2016,May,Friday,16,2
3,General Gates,general-gate5,2016,May,Friday,15,1
3,General Gates,general-gate5,2016,May,Friday,14,1
3,General Gates,general-gate5,2016,May,Friday,13,2
3,General Gates,general-gate5,2016,May,Friday,12,2
3,General Gates,general-gate5,2016,May,Friday,10,1
3,General Gates,general-gate5,2016,May,Friday,8,2
3,General Gates,general-gate5,2016,May,Friday,7,2
3,General Gates,general-gate5,2016,May,Saturday,20,1
3,General Gates,general-gate5,2016,May,Saturday,19,1
3,General Gates,general-gate5,2016,May,Saturday,18,1
3,General Gates,general-gate5,2016,May,Saturday,16,1
3,General Gates,general-gate5,2016,May,Saturday,15,1
3,General Gates,general-gate5,2016,May,Saturday,13,1
3,General Gates,general-gate5,2016,May,Saturday,3,1
3,General Gates,general-gate5,2016,May,Saturday,1,1
3,General Gates,general-gate6,2015,May,Sunday,18,1
3,General Gates,general-gate6,2015,May,Sunday,11,1
3,General Gates,general-gate6,2015,May,Monday,15,1
3,General Gates,general-gate6,2015,May,Thursday,13,1
3,General Gates,general-gate6,2015,May,Friday,17,2
3,General Gates,general-gate6,2015,May,Saturday,10,2
3,General Gates,general-gate6,2015,June,Sunday,18,1
3,General Gates,general-gate6,2015,June,Sunday,13,2
3,General Gates,general-gate6,2015,June,Sunday,12,1
3,General Gates,general-gate6,2015,June,Sunday,10,5
3,General Gates,general-gate6,2015,June,Sunday,8,1
3,General Gates,general-gate6,2015,June,Sunday,7,3
3,General Gates,general-gate6,2015,June,Monday,21,1
3,General Gates,general-gate6,2015,June,Monday,19,1
3,General Gates,general-gate6,2015,June,Monday,17,1
3,General Gates,general-gate6,2015,June,Monday,16,1
3,General Gates,general-gate6,2015,June,Monday,13,1
3,General Gates,general-gate6,2015,June,Monday,12,2
3,General Gates,general-gate6,2015,June,Monday,11,3
3,General Gates,general-gate6,2015,June,Monday,10,1
3,General Gates,general-gate6,2015,June,Monday,9,1
3,General Gates,general-gate6,2015,June,Monday,8,1
3,General Gates,general-gate6,2015,June,Monday,5,1
3,General Gates,general-gate6,2015,June,Tuesday,14,2
3,General Gates,general-gate6,2015,June,Tuesday,13,1
3,General Gates,general-gate6,2015,June,Tuesday,7,1
3,General Gates,general-gate6,2015,June,Tuesday,6,1
3,General Gates,general-gate6,2015,June,Wednesday,16,4
3,General Gates,general-gate6,2015,June,Wednesday,15,1
3,General Gates,general-gate6,2015,June,Wednesday,12,2
3,General Gates,general-gate6,2015,June,Wednesday,10,3
3,General Gates,general-gate6,2015,June,Wednesday,7,1
3,General Gates,general-gate6,2015,June,Thursday,19,2
3,General Gates,general-gate6,2015,June,Thursday,16,3
3,General Gates,general-gate6,2015,June,Thursday,15,3
3,General Gates,general-gate6,2015,June,Thursday,14,2
3,General Gates,general-gate6,2015,June,Thursday,13,1
3,General Gates,general-gate6,2015,June,Thursday,10,4
3,General Gates,general-gate6,2015,June,Thursday,9,1
3,General Gates,general-gate6,2015,June,Thursday,7,1
3,General Gates,general-gate6,2015,June,Friday,17,2
3,General Gates,general-gate6,2015,June,Friday,16,2
3,General Gates,general-gate6,2015,June,Friday,15,1
3,General Gates,general-gate6,2015,June,Friday,12,1
3,General Gates,general-gate6,2015,June,Friday,11,1
3,General Gates,general-gate6,2015,June,Friday,10,1
3,General Gates,general-gate6,2015,June,Saturday,15,2
3,General Gates,general-gate6,2015,June,Saturday,12,2
3,General Gates,general-gate6,2015,June,Saturday,10,1
3,General Gates,general-gate6,2015,June,Saturday,9,1
3,General Gates,general-gate6,2015,June,Saturday,8,1
3,General Gates,general-gate6,2015,July,Sunday,21,1
3,General Gates,general-gate6,2015,July,Sunday,20,1
3,General Gates,general-gate6,2015,July,Sunday,18,2
3,General Gates,general-gate6,2015,July,Sunday,13,3
3,General Gates,general-gate6,2015,July,Sunday,12,6
3,General Gates,general-gate6,2015,July,Sunday,11,3
3,General Gates,general-gate6,2015,July,Sunday,10,2
3,General Gates,general-gate6,2015,July,Sunday,9,3
3,General Gates,general-gate6,2015,July,Sunday,8,2
3,General Gates,general-gate6,2015,July,Sunday,7,1
3,General Gates,general-gate6,2015,July,Monday,21,1
3,General Gates,general-gate6,2015,July,Monday,20,2
3,General Gates,general-gate6,2015,July,Monday,19,1
3,General Gates,general-gate6,2015,July,Monday,16,1
3,General Gates,general-gate6,2015,July,Monday,15,3
3,General Gates,general-gate6,2015,July,Monday,13,2
3,General Gates,general-gate6,2015,July,Monday,12,2
3,General Gates,general-gate6,2015,July,Monday,7,2
3,General Gates,general-gate6,2015,July,Monday,6,1
3,General Gates,general-gate6,2015,July,Tuesday,21,1
3,General Gates,general-gate6,2015,July,Tuesday,16,2
3,General Gates,general-gate6,2015,July,Tuesday,15,1
3,General Gates,general-gate6,2015,July,Tuesday,13,1
3,General Gates,general-gate6,2015,July,Tuesday,12,2
3,General Gates,general-gate6,2015,July,Tuesday,11,1
3,General Gates,general-gate6,2015,July,Tuesday,6,1
3,General Gates,general-gate6,2015,July,Tuesday,5,2
3,General Gates,general-gate6,2015,July,Wednesday,17,3
3,General Gates,general-gate6,2015,July,Wednesday,16,2
3,General Gates,general-gate6,2015,July,Wednesday,15,1
3,General Gates,general-gate6,2015,July,Wednesday,14,2
3,General Gates,general-gate6,2015,July,Wednesday,12,3
3,General Gates,general-gate6,2015,July,Wednesday,10,6
3,General Gates,general-gate6,2015,July,Wednesday,8,1
3,General Gates,general-gate6,2015,July,Wednesday,7,2
3,General Gates,general-gate6,2015,July,Wednesday,6,1
3,General Gates,general-gate6,2015,July,Thursday,18,1
3,General Gates,general-gate6,2015,July,Thursday,15,2
3,General Gates,general-gate6,2015,July,Thursday,14,1
3,General Gates,general-gate6,2015,July,Thursday,13,1
3,General Gates,general-gate6,2015,July,Thursday,12,1
3,General Gates,general-gate6,2015,July,Thursday,9,1
3,General Gates,general-gate6,2015,July,Thursday,8,1
3,General Gates,general-gate6,2015,July,Thursday,7,1
3,General Gates,general-gate6,2015,July,Thursday,6,1
3,General Gates,general-gate6,2015,July,Thursday,5,1
3,General Gates,general-gate6,2015,July,Friday,19,1
3,General Gates,general-gate6,2015,July,Friday,18,1
3,General Gates,general-gate6,2015,July,Friday,17,1
3,General Gates,general-gate6,2015,July,Friday,16,1
3,General Gates,general-gate6,2015,July,Friday,15,1
3,General Gates,general-gate6,2015,July,Friday,14,1
3,General Gates,general-gate6,2015,July,Friday,13,3
3,General Gates,general-gate6,2015,July,Friday,12,1
3,General Gates,general-gate6,2015,July,Friday,11,2
3,General Gates,general-gate6,2015,July,Friday,9,3
3,General Gates,general-gate6,2015,July,Friday,8,1
3,General Gates,general-gate6,2015,July,Friday,7,3
3,General Gates,general-gate6,2015,July,Friday,6,1
3,General Gates,general-gate6,2015,July,Friday,5,1
3,General Gates,general-gate6,2015,July,Saturday,17,2
3,General Gates,general-gate6,2015,July,Saturday,16,1
3,General Gates,general-gate6,2015,July,Saturday,15,1
3,General Gates,general-gate6,2015,July,Saturday,14,1
3,General Gates,general-gate6,2015,July,Saturday,12,1
3,General Gates,general-gate6,2015,July,Saturday,11,4
3,General Gates,general-gate6,2015,July,Saturday,10,3
3,General Gates,general-gate6,2015,July,Saturday,9,3
3,General Gates,general-gate6,2015,July,Saturday,8,2
3,General Gates,general-gate6,2015,July,Saturday,7,1
3,General Gates,general-gate6,2015,August,Sunday,18,2
3,General Gates,general-gate6,2015,August,Sunday,17,4
3,General Gates,general-gate6,2015,August,Sunday,15,1
3,General Gates,general-gate6,2015,August,Sunday,14,3
3,General Gates,general-gate6,2015,August,Sunday,10,2
3,General Gates,general-gate6,2015,August,Sunday,9,2
3,General Gates,general-gate6,2015,August,Sunday,8,1
3,General Gates,general-gate6,2015,August,Sunday,7,2
3,General Gates,general-gate6,2015,August,Sunday,6,1
3,General Gates,general-gate6,2015,August,Monday,22,1
3,General Gates,general-gate6,2015,August,Monday,19,1
3,General Gates,general-gate6,2015,August,Monday,18,1
3,General Gates,general-gate6,2015,August,Monday,17,1
3,General Gates,general-gate6,2015,August,Monday,16,1
3,General Gates,general-gate6,2015,August,Monday,15,1
3,General Gates,general-gate6,2015,August,Monday,14,1
3,General Gates,general-gate6,2015,August,Monday,13,4
3,General Gates,general-gate6,2015,August,Monday,11,2
3,General Gates,general-gate6,2015,August,Monday,10,3
3,General Gates,general-gate6,2015,August,Monday,8,1
3,General Gates,general-gate6,2015,August,Tuesday,19,2
3,General Gates,general-gate6,2015,August,Tuesday,17,1
3,General Gates,general-gate6,2015,August,Tuesday,15,3
3,General Gates,general-gate6,2015,August,Tuesday,14,1
3,General Gates,general-gate6,2015,August,Tuesday,13,1
3,General Gates,general-gate6,2015,August,Tuesday,11,1
3,General Gates,general-gate6,2015,August,Tuesday,9,1
3,General Gates,general-gate6,2015,August,Tuesday,8,1
3,General Gates,general-gate6,2015,August,Tuesday,7,2
3,General Gates,general-gate6,2015,August,Wednesday,18,1
3,General Gates,general-gate6,2015,August,Wednesday,17,2
3,General Gates,general-gate6,2015,August,Wednesday,16,2
3,General Gates,general-gate6,2015,August,Wednesday,14,3
3,General Gates,general-gate6,2015,August,Wednesday,13,1
3,General Gates,general-gate6,2015,August,Wednesday,12,1
3,General Gates,general-gate6,2015,August,Wednesday,11,2
3,General Gates,general-gate6,2015,August,Wednesday,9,1
3,General Gates,general-gate6,2015,August,Wednesday,8,1
3,General Gates,general-gate6,2015,August,Thursday,22,1
3,General Gates,general-gate6,2015,August,Thursday,20,1
3,General Gates,general-gate6,2015,August,Thursday,15,3
3,General Gates,general-gate6,2015,August,Thursday,14,2
3,General Gates,general-gate6,2015,August,Thursday,8,1
3,General Gates,general-gate6,2015,August,Thursday,5,1
3,General Gates,general-gate6,2015,August,Friday,19,1
3,General Gates,general-gate6,2015,August,Friday,17,3
3,General Gates,general-gate6,2015,August,Friday,16,4
3,General Gates,general-gate6,2015,August,Friday,15,3
3,General Gates,general-gate6,2015,August,Friday,11,1
3,General Gates,general-gate6,2015,August,Friday,10,2
3,General Gates,general-gate6,2015,August,Friday,8,2
3,General Gates,general-gate6,2015,August,Friday,6,2
3,General Gates,general-gate6,2015,August,Saturday,16,1
3,General Gates,general-gate6,2015,August,Saturday,15,2
3,General Gates,general-gate6,2015,August,Saturday,13,1
3,General Gates,general-gate6,2015,August,Saturday,11,1
3,General Gates,general-gate6,2015,August,Saturday,10,1
3,General Gates,general-gate6,2015,August,Saturday,9,2
3,General Gates,general-gate6,2015,August,Saturday,8,1
3,General Gates,general-gate6,2015,August,Saturday,7,2
3,General Gates,general-gate6,2015,September,Sunday,18,2
3,General Gates,general-gate6,2015,September,Sunday,17,1
3,General Gates,general-gate6,2015,September,Sunday,16,3
3,General Gates,general-gate6,2015,September,Sunday,15,1
3,General Gates,general-gate6,2015,September,Sunday,14,1
3,General Gates,general-gate6,2015,September,Sunday,13,1
3,General Gates,general-gate6,2015,September,Sunday,12,3
3,General Gates,general-gate6,2015,September,Sunday,10,1
3,General Gates,general-gate6,2015,September,Sunday,7,2
3,General Gates,general-gate6,2015,September,Monday,16,2
3,General Gates,general-gate6,2015,September,Monday,15,1
3,General Gates,general-gate6,2015,September,Monday,11,3
3,General Gates,general-gate6,2015,September,Monday,9,1
3,General Gates,general-gate6,2015,September,Monday,8,1
3,General Gates,general-gate6,2015,September,Monday,7,1
3,General Gates,general-gate6,2015,September,Tuesday,21,1
3,General Gates,general-gate6,2015,September,Tuesday,16,1
3,General Gates,general-gate6,2015,September,Tuesday,14,1
3,General Gates,general-gate6,2015,September,Tuesday,13,2
3,General Gates,general-gate6,2015,September,Tuesday,12,3
3,General Gates,general-gate6,2015,September,Tuesday,11,2
3,General Gates,general-gate6,2015,September,Tuesday,10,1
3,General Gates,general-gate6,2015,September,Tuesday,8,1
3,General Gates,general-gate6,2015,September,Tuesday,6,1
3,General Gates,general-gate6,2015,September,Wednesday,15,1
3,General Gates,general-gate6,2015,September,Wednesday,9,2
3,General Gates,general-gate6,2015,September,Wednesday,7,2
3,General Gates,general-gate6,2015,September,Wednesday,6,1
3,General Gates,general-gate6,2015,September,Thursday,19,1
3,General Gates,general-gate6,2015,September,Thursday,17,3
3,General Gates,general-gate6,2015,September,Thursday,16,1
3,General Gates,general-gate6,2015,September,Thursday,8,1
3,General Gates,general-gate6,2015,September,Thursday,5,1
3,General Gates,general-gate6,2015,September,Friday,22,1
3,General Gates,general-gate6,2015,September,Friday,19,1
3,General Gates,general-gate6,2015,September,Friday,16,5
3,General Gates,general-gate6,2015,September,Friday,12,2
3,General Gates,general-gate6,2015,September,Friday,11,1
3,General Gates,general-gate6,2015,September,Friday,9,1
3,General Gates,general-gate6,2015,September,Friday,7,2
3,General Gates,general-gate6,2015,September,Friday,6,2
3,General Gates,general-gate6,2015,September,Saturday,18,1
3,General Gates,general-gate6,2015,September,Saturday,17,2
3,General Gates,general-gate6,2015,September,Saturday,15,1
3,General Gates,general-gate6,2015,September,Saturday,14,3
3,General Gates,general-gate6,2015,September,Saturday,12,1
3,General Gates,general-gate6,2015,September,Saturday,11,1
3,General Gates,general-gate6,2015,September,Saturday,10,1
3,General Gates,general-gate6,2015,September,Saturday,9,1
3,General Gates,general-gate6,2015,September,Saturday,8,1
3,General Gates,general-gate6,2015,September,Saturday,7,1
3,General Gates,general-gate6,2015,September,Saturday,6,4
3,General Gates,general-gate6,2015,October,Thursday,9,2
3,General Gates,general-gate6,2015,October,Friday,10,1
3,General Gates,general-gate6,2015,November,Sunday,13,2
3,General Gates,general-gate6,2015,November,Wednesday,8,2
3,General Gates,general-gate6,2015,November,Thursday,15,1
3,General Gates,general-gate6,2015,November,Thursday,6,1
3,General Gates,general-gate6,2015,December,Sunday,12,2
3,General Gates,general-gate6,2015,December,Thursday,8,2
3,General Gates,general-gate6,2015,December,Friday,14,1
3,General Gates,general-gate6,2015,December,Friday,13,1
3,General Gates,general-gate6,2016,January,Sunday,11,2
3,General Gates,general-gate6,2016,January,Sunday,8,2
3,General Gates,general-gate6,2016,February,Monday,10,1
3,General Gates,general-gate6,2016,February,Monday,9,2
3,General Gates,general-gate6,2016,February,Monday,7,1
3,General Gates,general-gate6,2016,February,Friday,14,2
3,General Gates,general-gate6,2016,April,Wednesday,18,1
3,General Gates,general-gate6,2016,April,Friday,15,1
3,General Gates,general-gate6,2016,May,Sunday,14,1
3,General Gates,general-gate6,2016,May,Sunday,13,3
3,General Gates,general-gate6,2016,May,Sunday,12,1
3,General Gates,general-gate6,2016,May,Monday,13,1
3,General Gates,general-gate6,2016,May,Monday,12,1
3,General Gates,general-gate6,2016,May,Monday,8,1
3,General Gates,general-gate6,2016,May,Tuesday,10,1
3,General Gates,general-gate6,2016,May,Wednesday,8,1
3,General Gates,general-gate6,2016,May,Thursday,16,1
3,General Gates,general-gate6,2016,May,Thursday,13,1
3,General Gates,general-gate6,2016,May,Friday,17,1
3,General Gates,general-gate6,2016,May,Friday,16,2
3,General Gates,general-gate6,2016,May,Friday,12,4
3,General Gates,general-gate6,2016,May,Friday,11,1
3,General Gates,general-gate6,2016,May,Friday,7,1
3,General Gates,general-gate6,2016,May,Saturday,20,2
3,General Gates,general-gate6,2016,May,Saturday,15,1
3,General Gates,general-gate7,2015,May,Sunday,19,2
3,General Gates,general-gate7,2015,May,Sunday,18,1
3,General Gates,general-gate7,2015,May,Sunday,17,2
3,General Gates,general-gate7,2015,May,Sunday,16,1
3,General Gates,general-gate7,2015,May,Sunday,15,3
3,General Gates,general-gate7,2015,May,Sunday,14,1
3,General Gates,general-gate7,2015,May,Sunday,11,2
3,General Gates,general-gate7,2015,May,Sunday,9,1
3,General Gates,general-gate7,2015,May,Sunday,7,4
3,General Gates,general-gate7,2015,May,Sunday,6,2
3,General Gates,general-gate7,2015,May,Monday,22,1
3,General Gates,general-gate7,2015,May,Monday,18,1
3,General Gates,general-gate7,2015,May,Monday,16,2
3,General Gates,general-gate7,2015,May,Monday,15,3
3,General Gates,general-gate7,2015,May,Monday,14,1
3,General Gates,general-gate7,2015,May,Monday,13,1
3,General Gates,general-gate7,2015,May,Monday,12,1
3,General Gates,general-gate7,2015,May,Monday,11,2
3,General Gates,general-gate7,2015,May,Monday,10,2
3,General Gates,general-gate7,2015,May,Monday,9,3
3,General Gates,general-gate7,2015,May,Monday,8,1
3,General Gates,general-gate7,2015,May,Monday,6,3
3,General Gates,general-gate7,2015,May,Monday,5,1
3,General Gates,general-gate7,2015,May,Monday,4,2
3,General Gates,general-gate7,2015,May,Tuesday,18,2
3,General Gates,general-gate7,2015,May,Tuesday,17,3
3,General Gates,general-gate7,2015,May,Tuesday,13,1
3,General Gates,general-gate7,2015,May,Tuesday,12,1
3,General Gates,general-gate7,2015,May,Tuesday,11,1
3,General Gates,general-gate7,2015,May,Tuesday,10,2
3,General Gates,general-gate7,2015,May,Tuesday,6,2
3,General Gates,general-gate7,2015,May,Wednesday,23,1
3,General Gates,general-gate7,2015,May,Wednesday,21,1
3,General Gates,general-gate7,2015,May,Wednesday,20,1
3,General Gates,general-gate7,2015,May,Wednesday,19,1
3,General Gates,general-gate7,2015,May,Wednesday,18,1
3,General Gates,general-gate7,2015,May,Wednesday,15,3
3,General Gates,general-gate7,2015,May,Wednesday,13,1
3,General Gates,general-gate7,2015,May,Wednesday,12,2
3,General Gates,general-gate7,2015,May,Wednesday,11,1
3,General Gates,general-gate7,2015,May,Wednesday,9,2
3,General Gates,general-gate7,2015,May,Wednesday,3,1
3,General Gates,general-gate7,2015,May,Wednesday,0,1
3,General Gates,general-gate7,2015,May,Thursday,20,2
3,General Gates,general-gate7,2015,May,Thursday,16,3
3,General Gates,general-gate7,2015,May,Thursday,14,1
3,General Gates,general-gate7,2015,May,Thursday,13,3
3,General Gates,general-gate7,2015,May,Thursday,11,1
3,General Gates,general-gate7,2015,May,Thursday,10,1
3,General Gates,general-gate7,2015,May,Thursday,5,1
3,General Gates,general-gate7,2015,May,Thursday,4,1
3,General Gates,general-gate7,2015,May,Friday,23,1
3,General Gates,general-gate7,2015,May,Friday,21,2
3,General Gates,general-gate7,2015,May,Friday,20,1
3,General Gates,general-gate7,2015,May,Friday,18,2
3,General Gates,general-gate7,2015,May,Friday,17,2
3,General Gates,general-gate7,2015,May,Friday,16,1
3,General Gates,general-gate7,2015,May,Friday,15,1
3,General Gates,general-gate7,2015,May,Friday,11,2
3,General Gates,general-gate7,2015,May,Friday,10,1
3,General Gates,general-gate7,2015,May,Friday,9,1
3,General Gates,general-gate7,2015,May,Friday,8,2
3,General Gates,general-gate7,2015,May,Friday,7,2
3,General Gates,general-gate7,2015,May,Friday,6,2
3,General Gates,general-gate7,2015,May,Friday,5,1
3,General Gates,general-gate7,2015,May,Friday,4,1
3,General Gates,general-gate7,2015,May,Friday,2,1
3,General Gates,general-gate7,2015,May,Saturday,22,1
3,General Gates,general-gate7,2015,May,Saturday,20,1
3,General Gates,general-gate7,2015,May,Saturday,18,2
3,General Gates,general-gate7,2015,May,Saturday,17,1
3,General Gates,general-gate7,2015,May,Saturday,16,1
3,General Gates,general-gate7,2015,May,Saturday,13,3
3,General Gates,general-gate7,2015,May,Saturday,12,1
3,General Gates,general-gate7,2015,May,Saturday,11,2
3,General Gates,general-gate7,2015,May,Saturday,9,3
3,General Gates,general-gate7,2015,May,Saturday,8,5
3,General Gates,general-gate7,2015,May,Saturday,7,3
3,General Gates,general-gate7,2015,May,Saturday,6,4
3,General Gates,general-gate7,2015,May,Saturday,4,2
3,General Gates,general-gate7,2015,May,Saturday,3,2
3,General Gates,general-gate7,2015,May,Saturday,0,1
3,General Gates,general-gate7,2015,June,Sunday,22,2
3,General Gates,general-gate7,2015,June,Sunday,20,3
3,General Gates,general-gate7,2015,June,Sunday,19,3
3,General Gates,general-gate7,2015,June,Sunday,18,1
3,General Gates,general-gate7,2015,June,Sunday,17,2
3,General Gates,general-gate7,2015,June,Sunday,16,4
3,General Gates,general-gate7,2015,June,Sunday,15,6
3,General Gates,general-gate7,2015,June,Sunday,14,1
3,General Gates,general-gate7,2015,June,Sunday,13,5
3,General Gates,general-gate7,2015,June,Sunday,12,6
3,General Gates,general-gate7,2015,June,Sunday,11,4
3,General Gates,general-gate7,2015,June,Sunday,10,4
3,General Gates,general-gate7,2015,June,Sunday,9,6
3,General Gates,general-gate7,2015,June,Sunday,8,7
3,General Gates,general-gate7,2015,June,Sunday,7,6
3,General Gates,general-gate7,2015,June,Sunday,6,5
3,General Gates,general-gate7,2015,June,Sunday,5,1
3,General Gates,general-gate7,2015,June,Monday,22,1
3,General Gates,general-gate7,2015,June,Monday,19,1
3,General Gates,general-gate7,2015,June,Monday,18,2
3,General Gates,general-gate7,2015,June,Monday,17,5
3,General Gates,general-gate7,2015,June,Monday,16,7
3,General Gates,general-gate7,2015,June,Monday,15,3
3,General Gates,general-gate7,2015,June,Monday,14,3
3,General Gates,general-gate7,2015,June,Monday,13,3
3,General Gates,general-gate7,2015,June,Monday,12,10
3,General Gates,general-gate7,2015,June,Monday,11,4
3,General Gates,general-gate7,2015,June,Monday,10,5
3,General Gates,general-gate7,2015,June,Monday,9,6
3,General Gates,general-gate7,2015,June,Monday,8,5
3,General Gates,general-gate7,2015,June,Monday,7,7
3,General Gates,general-gate7,2015,June,Monday,6,5
3,General Gates,general-gate7,2015,June,Monday,5,1
3,General Gates,general-gate7,2015,June,Monday,4,1
3,General Gates,general-gate7,2015,June,Monday,3,1
3,General Gates,general-gate7,2015,June,Tuesday,21,1
3,General Gates,general-gate7,2015,June,Tuesday,20,2
3,General Gates,general-gate7,2015,June,Tuesday,19,2
3,General Gates,general-gate7,2015,June,Tuesday,18,6
3,General Gates,general-gate7,2015,June,Tuesday,17,7
3,General Gates,general-gate7,2015,June,Tuesday,16,5
3,General Gates,general-gate7,2015,June,Tuesday,15,1
3,General Gates,general-gate7,2015,June,Tuesday,14,7
3,General Gates,general-gate7,2015,June,Tuesday,13,6
3,General Gates,general-gate7,2015,June,Tuesday,12,2
3,General Gates,general-gate7,2015,June,Tuesday,11,4
3,General Gates,general-gate7,2015,June,Tuesday,10,4
3,General Gates,general-gate7,2015,June,Tuesday,9,1
3,General Gates,general-gate7,2015,June,Tuesday,8,9
3,General Gates,general-gate7,2015,June,Tuesday,7,4
3,General Gates,general-gate7,2015,June,Tuesday,6,2
3,General Gates,general-gate7,2015,June,Tuesday,5,2
3,General Gates,general-gate7,2015,June,Tuesday,4,1
3,General Gates,general-gate7,2015,June,Tuesday,0,1
3,General Gates,general-gate7,2015,June,Wednesday,22,3
3,General Gates,general-gate7,2015,June,Wednesday,21,2
3,General Gates,general-gate7,2015,June,Wednesday,20,1
3,General Gates,general-gate7,2015,June,Wednesday,19,2
3,General Gates,general-gate7,2015,June,Wednesday,18,1
3,General Gates,general-gate7,2015,June,Wednesday,17,5
3,General Gates,general-gate7,2015,June,Wednesday,16,7
3,General Gates,general-gate7,2015,June,Wednesday,15,4
3,General Gates,general-gate7,2015,June,Wednesday,14,5
3,General Gates,general-gate7,2015,June,Wednesday,13,3
3,General Gates,general-gate7,2015,June,Wednesday,12,2
3,General Gates,general-gate7,2015,June,Wednesday,11,1
3,General Gates,general-gate7,2015,June,Wednesday,10,8
3,General Gates,general-gate7,2015,June,Wednesday,9,2
3,General Gates,general-gate7,2015,June,Wednesday,8,3
3,General Gates,general-gate7,2015,June,Wednesday,7,6
3,General Gates,general-gate7,2015,June,Wednesday,6,2
3,General Gates,general-gate7,2015,June,Wednesday,4,1
3,General Gates,general-gate7,2015,June,Wednesday,2,1
3,General Gates,general-gate7,2015,June,Wednesday,1,1
3,General Gates,general-gate7,2015,June,Wednesday,0,1
3,General Gates,general-gate7,2015,June,Thursday,23,2
3,General Gates,general-gate7,2015,June,Thursday,22,1
3,General Gates,general-gate7,2015,June,Thursday,19,2
3,General Gates,general-gate7,2015,June,Thursday,17,1
3,General Gates,general-gate7,2015,June,Thursday,16,1
3,General Gates,general-gate7,2015,June,Thursday,15,2
3,General Gates,general-gate7,2015,June,Thursday,14,5
3,General Gates,general-gate7,2015,June,Thursday,13,3
3,General Gates,general-gate7,2015,June,Thursday,12,4
3,General Gates,general-gate7,2015,June,Thursday,11,5
3,General Gates,general-gate7,2015,June,Thursday,10,6
3,General Gates,general-gate7,2015,June,Thursday,9,8
3,General Gates,general-gate7,2015,June,Thursday,8,2
3,General Gates,general-gate7,2015,June,Thursday,7,5
3,General Gates,general-gate7,2015,June,Thursday,6,4
3,General Gates,general-gate7,2015,June,Friday,21,4
3,General Gates,general-gate7,2015,June,Friday,20,1
3,General Gates,general-gate7,2015,June,Friday,19,2
3,General Gates,general-gate7,2015,June,Friday,18,4
3,General Gates,general-gate7,2015,June,Friday,17,2
3,General Gates,general-gate7,2015,June,Friday,16,4
3,General Gates,general-gate7,2015,June,Friday,15,2
3,General Gates,general-gate7,2015,June,Friday,14,3
3,General Gates,general-gate7,2015,June,Friday,13,7
3,General Gates,general-gate7,2015,June,Friday,12,5
3,General Gates,general-gate7,2015,June,Friday,11,4
3,General Gates,general-gate7,2015,June,Friday,10,9
3,General Gates,general-gate7,2015,June,Friday,9,8
3,General Gates,general-gate7,2015,June,Friday,8,5
3,General Gates,general-gate7,2015,June,Friday,7,3
3,General Gates,general-gate7,2015,June,Friday,6,4
3,General Gates,general-gate7,2015,June,Friday,5,1
3,General Gates,general-gate7,2015,June,Friday,4,2
3,General Gates,general-gate7,2015,June,Friday,0,1
3,General Gates,general-gate7,2015,June,Saturday,23,1
3,General Gates,general-gate7,2015,June,Saturday,22,1
3,General Gates,general-gate7,2015,June,Saturday,21,3
3,General Gates,general-gate7,2015,June,Saturday,20,1
3,General Gates,general-gate7,2015,June,Saturday,19,1
